Column1,listing_id,id,date,reviewer_id,reviewer_name,comments,length,language,compound,neg,neu,pos,English
41721,24200900,593138658,"15,01,20",307109827,Esther,I had a lovely time staying at the converted shophouse A bit of oldtime Singapore in the midst of a vibrant and eclectic neighborhood Everything was well kept and clean good location and hospitable host throughout my experience Highly recommended,253,en,0.9432,0,0.667,0.333,
52975,20950425,457787963,"25,05,19",27582561,Thaw Zin,Jayanthis place is perfect for a couple yourself or with a few friends The high ceilings gives a lot of breather The facilities are great  fully stocked kitchen washer  dryer really really fast internet and two ACs just for one studio Its very close to Mustafa great shopping place and lots of restaurants are nearby The closest MRT station is Fareer Park which is literally about 3 mins walk from the apartment,428,en,0.9432,0,0.819,0.181,
53787,9778024,350695861,"20,11,18",173443802,Chris John,Andys place is perfect for a group of travellers We were a group of 10 persons and we fit right in Whats great about their apartment is the location There is a store located below and lots of local food around the area Transportation is also very accessible There is a bus stop just across the street and the MRT station is just minutes away Truly if you want to experience how it is living like a local Andys apartment is the place to be,450,en,0.9432,0,0.823,0.177,
50356,10225514,342957449,"30,10,18",218935251,Theresia,First of all I must say that darricks place is beyond my expectations The place is near the bus stop Darricks staff named Arif was very helpful  The cleanliness is superb Though we dont see Darrick in person but hes so helpful and fast respond We are really happy to stay in his place Must be come to Darricks place again once we come back to singapore,371,en,0.9433,0,0.808,0.192,
49142,18755310,359502211,"17,12,18",120484317,Krystal,I am fully satisfied with my stay here It is great for the price you pay There is a nice quiet room for sleeping You c ant beat the convenience I could easily get there from the airport by Uber and had no problem with all my big luggage since there were no stairs Just a short 10 minute ride tofrom the airport Perfect for an extended layover,350,en,0.9434,0.044,0.718,0.239,
33179,5889741,501729485,"04,08,19",264396727,玉,I am so happy to live in this house Its comfortable and clean Its more than 200meters from the house to the nearest station Its easier to live I felt like live in the home,179,en,0.9436,0,0.652,0.348,
43107,25872180,422954913,"12,03,19",70305806,Céline,Very clean and bright apartment and very nice housekeeper It would have been perfect except for the fact that the building is very close to a motorway and being a light sleeper I just wasnt able to get some restBut otherwise really nice location and amenities,268,en,0.9436,0,0.719,0.281,
44561,13325975,141402410,"02,04,17",69619318,Rizkia,I believe I couldnt find any better place than Aeis place I have a room with a great view nice  quiet neighborhood very close to MRT Station not forget to mention that Aei really a wonderful host She make sure everything went well Thank you so much for your hospitality Aei,285,en,0.9436,0.037,0.663,0.3,
45241,19746238,174731006,"27,07,17",123754907,Chloe,The place is wondrous I personally feel that the host is really kind and generous with letting guests use his computer and literally anything you see His house is also a garden with spices and really beautiful plants not to mention the artistic paintings too I really enjoyed my stay here,294,en,0.9436,0,0.758,0.242,
31893,15413048,283462572,"30,06,18",85456923,Andreas,Nice place to stay  Hospitality are very good even when raining homeowner prepared some umbrellas to be used Owners pets are extremely cute and friendly to play with,170,en,0.9437,0,0.563,0.437,
36905,7605283,346795807,"10,11,18",109299217,Andi,Felixs place was really nice and comfortable very clean Felix was so helpful he gave us loads of tips about Singapore Him and his family made us feel so welcomedWould recommend staying at his place,208,en,0.9437,0,0.652,0.348,
46637,22054285,247304392,"28,03,18",138135211,Daisy,Lu and her husband Eric are both amazing hosts The apartment is very clean and the room is just perfect The location is 10 out of 10 having the MRT 5mins walk and Sunplaza shopping centre also with lots of restaurants and shops Thank you very much for making our stay so cosy Totally recommend to everybody,312,en,0.9437,0,0.764,0.236,
47704,11747584,109329475,"20,10,16",36515434,Gert-Jan,Great appartment close to MRT Comfortable and clean Pool is lovely Owners are attentive quick response to all questions and good recommendations for sights to see and good local food The sofabed had no complete bed linen but was allright for a couple of nights We definitely recommend this place for a stay in Singapore,327,en,0.9437,0.024,0.684,0.292,
48041,14223124,150912689,"10,05,17",64238879,Sarah,We really enjoyed our stay in the Copenhagen Room The room itself is stunning and the neighbourhood is colourful and interesting with great food options day or night These shophouse rooms featured in the 50 Years of Singapore Design exhibition at the National Design Centre  very interestingWe highly recommend the room,332,en,0.9437,0,0.741,0.259,
58038,1315867,28100794,"17,03,15",1118610,Eric,From the beginning communication from Charlyn was great She responded promptly answered all my questions and even referred me to the single bedroom when I didnt know about it The place was almost exactly as listed and the area better than I had anticipated A robust food scene is within walking distance as are the bus and subway stops Cecilia helped me check in and out of the room and was very kind and thorough Theyre experienced hosts who understand your needs and provide in advance I felt very comfortable living there and plan on connecting with the 2 again while I stay in Singapore for work,625,en,0.944,0.013,0.847,0.14,
58434,2090132,327520938,"24,09,18",203233207,Dinar,Worth the price the room is spacious and very clean Big enough for 4 people We get a room at 8th floorLocation is very good We can go anywhere easily by bus from the two bus stops right before and in front of the building Walking distance to Orchard area Very close to 24 hours convenience store Fairprice Very close to halal and cheap restaurantsWasher dryer microwave electric stove and heater works well Enough cutleries Soap shampoo towels laundry detergent and soap dishes are providedDarrick gives us quick respond and Husein greeted us well and very helpfulDefinetely will comeback to this place Thanks Darrick,652,en,0.944,0.014,0.817,0.169,
58564,6141976,127932669,"21,01,17",4627277,Anthony,We stayed at Lux apartments for two weeks and quite enjoyed it The building is conveniently located between MRT Aljunied and Paya Lebar The apartment is bright quiet and comes with a basic kitchen good AC TV with some Englishlanguage channels and okay Internet The price includes apartment cleaning twice a week Overall it was great and we would stay there again One thing I didnt like I had to sign a separate rental agreement with Lux even though I had a contract with Airbnb Kim who checked us in told us we had to pay for everything we break For each glass or cup that breaks they charge SGD 10 I think this is way too much for IKEA dishes,662,en,0.944,0.026,0.836,0.138,
